LastName	FirstName	DatasetID	Dataset	SpeciesName	AccSpeciesID	AccSpeciesName	ObservationID	ObsDataID	TraitID	TraitName	DataID	DataName	OriglName	OrigValueStr	OrigUnitStr	ValueKindName	OrigUncertaintyStr	UncertaintyName	Replicates	StdValue	UnitName	RelUncertaintyPercent	OrigObsDataID	ErrorRisk	Reference	Comment	StdValueStr	
Swaine	Emily	51	Tropical Plant Traits From Borneo Database	Cleistanthus baramicus	13320	Cleistanthus baramicus	94887	1032129			112	Location Site ID	Location	Sepilok Forest Reserve, Malaysian Borneo											Swaine, E. K. 2007. Ecological and evolutionary drivers of plant community assembly in a Bornean rain forest. PhD Thesis, University of Aberdeen, Aberdeen.		Sepilok Forest Reserve, Malaysian Borneo	
Swaine	Emily	51	Tropical Plant Traits From Borneo Database	Cleistanthus baramicus	13320	Cleistanthus baramicus	94887	1032130			59	Latitude	Lat	5.16	degree					5.16					Swaine, E. K. 2007. Ecological and evolutionary drivers of plant community assembly in a Bornean rain forest. PhD Thesis, University of Aberdeen, Aberdeen.			
Swaine	Emily	51	Tropical Plant Traits From Borneo Database	Cleistanthus baramicus	13320	Cleistanthus baramicus	94887	1032131			60	Longitude	Lon	117.9	degree					117.9					Swaine, E. K. 2007. Ecological and evolutionary drivers of plant community assembly in a Bornean rain forest. PhD Thesis, University of Aberdeen, Aberdeen.			
Swaine	Emily	51	Tropical Plant Traits From Borneo Database	Cleistanthus baramicus	13320	Cleistanthus baramicus	94887	1032132			61	Altitude	Alt	20	m					20	m				Swaine, E. K. 2007. Ecological and evolutionary drivers of plant community assembly in a Bornean rain forest. PhD Thesis, University of Aberdeen, Aberdeen.			
Swaine	Emily	51	Tropical Plant Traits From Borneo Database	Cleistanthus baramicus	13320	Cleistanthus baramicus	94887	1032133			394	Measurement time	Measurement time	Jan2005 to Aug2006											Swaine, E. K. 2007. Ecological and evolutionary drivers of plant community assembly in a Bornean rain forest. PhD Thesis, University of Aberdeen, Aberdeen.			
Swaine	Emily	51	Tropical Plant Traits From Borneo Database	Cleistanthus baramicus	13320	Cleistanthus baramicus	94887	1032134			358	Number of replicate plants	Plant replicates	7											Swaine, E. K. 2007. Ecological and evolutionary drivers of plant community assembly in a Bornean rain forest. PhD Thesis, University of Aberdeen, Aberdeen.			
Swaine	Emily	51	Tropical Plant Traits From Borneo Database	Cleistanthus paxii	13326	Cleistanthus paxii	94888	1032140	926	Leaf area index (LAI) of a single plant	384	LAI of respective plant	LAI	0.978377976307034	unitless										Swaine, E. K. 2007. Ecological and evolutionary drivers of plant community assembly in a Bornean rain forest. PhD Thesis, University of Aberdeen, Aberdeen.	Leaf area index:  leaf area/canopy area (m2 per m2)		
Swaine	Emily	51	Tropical Plant Traits From Borneo Database	Cleistanthus paxii	13326	Cleistanthus paxii	94888	1032142			386	Canopy openness (fraction of open sky)	C O	1.95285714285714	%										Swaine, E. K. 2007. Ecological and evolutionary drivers of plant community assembly in a Bornean rain forest. PhD Thesis, University of Aberdeen, Aberdeen.	Canopy openness measured using hemisphere photos		
Swaine	Emily	51	Tropical Plant Traits From Borneo Database	Cleistanthus paxii	13326	Cleistanthus paxii	94888	1032161			393	Herbivory damage	Herbivory	22.2857142857143	%										Swaine, E. K. 2007. Ecological and evolutionary drivers of plant community assembly in a Bornean rain forest. PhD Thesis, University of Aberdeen, Aberdeen.	Herbivory damage Proportion of leaf eaten		
Swaine	Emily	51	Tropical Plant Traits From Borneo Database	Cleistanthus paxii	13326	Cleistanthus paxii	94888	1032164			324	Treatment CO2	growth ambient CO2 concentration	400	ppm		50	Standard Deviation							Swaine, E. K. 2007. Ecological and evolutionary drivers of plant community assembly in a Bornean rain forest. PhD Thesis, University of Aberdeen, Aberdeen.			
Swaine	Emily	51	Tropical Plant Traits From Borneo Database	Cleistanthus paxii	13326	Cleistanthus paxii	94888	1032165			325	Treatment relative humidity (Relative humidity )	growth RH	75	%		5	Standard Deviation							Swaine, E. K. 2007. Ecological and evolutionary drivers of plant community assembly in a Bornean rain forest. PhD Thesis, University of Aberdeen, Aberdeen.			
Swaine	Emily	51	Tropical Plant Traits From Borneo Database	Cleistanthus paxii	13326	Cleistanthus paxii	94888	1032166			315	Treatment plant growth temperature during day	growth temperature	31	C		3	Standard Deviation							Swaine, E. K. 2007. Ecological and evolutionary drivers of plant community assembly in a Bornean rain forest. PhD Thesis, University of Aberdeen, Aberdeen.			
Swaine	Emily	51	Tropical Plant Traits From Borneo Database	Cleistanthus paxii	13326	Cleistanthus paxii	94888	1032167			340	Photosynthetically Active Radiation during measurement (PAR)	measurement light	1000	m,icromol/m2/s										Swaine, E. K. 2007. Ecological and evolutionary drivers of plant community assembly in a Bornean rain forest. PhD Thesis, University of Aberdeen, Aberdeen.			
Swaine	Emily	51	Tropical Plant Traits From Borneo Database	Cleistanthus paxii	13326	Cleistanthus paxii	94888	1032168			323	Atmospheric CO2 concentration during measurement (Ca)	measurement CO2 conentration	400	ppm		50	Standard Deviation							Swaine, E. K. 2007. Ecological and evolutionary drivers of plant community assembly in a Bornean rain forest. PhD Thesis, University of Aberdeen, Aberdeen.			
Swaine	Emily	51	Tropical Plant Traits From Borneo Database	Cleistanthus paxii	13326	Cleistanthus paxii	94888	1032169			326	Relative air humidity during measurement (Relative humidity, RH )	measurement RH	75	%		5	Standard Deviation							Swaine, E. K. 2007. Ecological and evolutionary drivers of plant community assembly in a Bornean rain forest. PhD Thesis, University of Aberdeen, Aberdeen.			
Swaine	Emily	51	Tropical Plant Traits From Borneo Database	Cleistanthus paxii	13326	Cleistanthus paxii	94888	1032170			322	Temperature during measurement	measurement temperature	31	C		3	Standard Deviation							Swaine, E. K. 2007. Ecological and evolutionary drivers of plant community assembly in a Bornean rain forest. PhD Thesis, University of Aberdeen, Aberdeen.			
Swaine	Emily	51	Tropical Plant Traits From Borneo Database	Cleistanthus paxii	13326	Cleistanthus paxii	94888	1032171			112	Location Site ID	Location	Sepilok Forest Reserve, Malaysian Borneo											Swaine, E. K. 2007. Ecological and evolutionary drivers of plant community assembly in a Bornean rain forest. PhD Thesis, University of Aberdeen, Aberdeen.		Sepilok Forest Reserve, Malaysian Borneo	
Swaine	Emily	51	Tropical Plant Traits From Borneo Database	Cleistanthus paxii	13326	Cleistanthus paxii	94888	1032172			59	Latitude	Lat	5.16	degree					5.16					Swaine, E. K. 2007. Ecological and evolutionary drivers of plant community assembly in a Bornean rain forest. PhD Thesis, University of Aberdeen, Aberdeen.			
Swaine	Emily	51	Tropical Plant Traits From Borneo Database	Cleistanthus paxii	13326	Cleistanthus paxii	94888	1032173			60	Longitude	Lon	117.9	degree					117.9					Swaine, E. K. 2007. Ecological and evolutionary drivers of plant community assembly in a Bornean rain forest. PhD Thesis, University of Aberdeen, Aberdeen.			
Swaine	Emily	51	Tropical Plant Traits From Borneo Database	Cleistanthus paxii	13326	Cleistanthus paxii	94888	1032174			61	Altitude	Alt	20	m					20	m				Swaine, E. K. 2007. Ecological and evolutionary drivers of plant community assembly in a Bornean rain forest. PhD Thesis, University of Aberdeen, Aberdeen.			
Swaine	Emily	51	Tropical Plant Traits From Borneo Database	Cleistanthus paxii	13326	Cleistanthus paxii	94888	1032175			394	Measurement time	Measurement time	Jan2005 to Aug2006											Swaine, E. K. 2007. Ecological and evolutionary drivers of plant community assembly in a Bornean rain forest. PhD Thesis, University of Aberdeen, Aberdeen.			
Swaine	Emily	51	Tropical Plant Traits From Borneo Database	Cleistanthus paxii	13326	Cleistanthus paxii	94888	1032176			358	Number of replicate plants	Plant replicates	7											Swaine, E. K. 2007. Ecological and evolutionary drivers of plant community assembly in a Bornean rain forest. PhD Thesis, University of Aberdeen, Aberdeen.			
Swaine	Emily	51	Tropical Plant Traits From Borneo Database	Dacryodes laxa	16682	Dacryodes laxa	94889	1032182	926	Leaf area index (LAI) of a single plant	384	LAI of respective plant	LAI	0.960432927471348	unitless										Swaine, E. K. 2007. Ecological and evolutionary drivers of plant community assembly in a Bornean rain forest. PhD Thesis, University of Aberdeen, Aberdeen.	Leaf area index:  leaf area/canopy area (m2 per m2)		
Swaine	Emily	51	Tropical Plant Traits From Borneo Database	Dacryodes laxa	16682	Dacryodes laxa	94889	1032184			386	Canopy openness (fraction of open sky)	C O	4.284	%										Swaine, E. K. 2007. Ecological and evolutionary drivers of plant community assembly in a Bornean rain forest. PhD Thesis, University of Aberdeen, Aberdeen.	Canopy openness measured using hemisphere photos		
Swaine	Emily	51	Tropical Plant Traits From Borneo Database	Dacryodes laxa	16682	Dacryodes laxa	94889	1032203			393	Herbivory damage	Herbivory	3.5	%										Swaine, E. K. 2007. Ecological and evolutionary drivers of plant community assembly in a Bornean rain forest. PhD Thesis, University of Aberdeen, Aberdeen.	Herbivory damage Proportion of leaf eaten		
Swaine	Emily	51	Tropical Plant Traits From Borneo Database	Dacryodes laxa	16682	Dacryodes laxa	94889	1032206			324	Treatment CO2	growth ambient CO2 concentration	360	ppm		20	Standard Deviation							Swaine, E. K. 2007. Ecological and evolutionary drivers of plant community assembly in a Bornean rain forest. PhD Thesis, University of Aberdeen, Aberdeen.			
Swaine	Emily	51	Tropical Plant Traits From Borneo Database	Dacryodes laxa	16682	Dacryodes laxa	94889	1032207			325	Treatment relative humidity (Relative humidity )	growth RH	70	%		5	Standard Deviation							Swaine, E. K. 2007. Ecological and evolutionary drivers of plant community assembly in a Bornean rain forest. PhD Thesis, University of Aberdeen, Aberdeen.			
Swaine	Emily	51	Tropical Plant Traits From Borneo Database	Dacryodes laxa	16682	Dacryodes laxa	94889	1032208			315	Treatment plant growth temperature during day	growth temperature	31	C		4	Standard Deviation							Swaine, E. K. 2007. Ecological and evolutionary drivers of plant community assembly in a Bornean rain forest. PhD Thesis, University of Aberdeen, Aberdeen.			
Swaine	Emily	51	Tropical Plant Traits From Borneo Database	Dacryodes laxa	16682	Dacryodes laxa	94889	1032209			340	Photosynthetically Active Radiation during measurement (PAR)	measurement light	1000	m,icromol/m2/s										Swaine, E. K. 2007. Ecological and evolutionary drivers of plant community assembly in a Bornean rain forest. PhD Thesis, University of Aberdeen, Aberdeen.			
Swaine	Emily	51	Tropical Plant Traits From Borneo Database	Dacryodes laxa	16682	Dacryodes laxa	94889	1032210			323	Atmospheric CO2 concentration during measurement (Ca)	measurement CO2 conentration	360	ppm		20	Standard Deviation							Swaine, E. K. 2007. Ecological and evolutionary drivers of plant community assembly in a Bornean rain forest. PhD Thesis, University of Aberdeen, Aberdeen.			
Swaine	Emily	51	Tropical Plant Traits From Borneo Database	Dacryodes laxa	16682	Dacryodes laxa	94889	1032211			326	Relative air humidity during measurement (Relative humidity, RH )	measurement RH	70	%		5	Standard Deviation							Swaine, E. K. 2007. Ecological and evolutionary drivers of plant community assembly in a Bornean rain forest. PhD Thesis, University of Aberdeen, Aberdeen.			
Swaine	Emily	51	Tropical Plant Traits From Borneo Database	Dacryodes laxa	16682	Dacryodes laxa	94889	1032212			322	Temperature during measurement	measurement temperature	31	C		4	Standard Deviation							Swaine, E. K. 2007. Ecological and evolutionary drivers of plant community assembly in a Bornean rain forest. PhD Thesis, University of Aberdeen, Aberdeen.			
Swaine	Emily	51	Tropical Plant Traits From Borneo Database	Dacryodes laxa	16682	Dacryodes laxa	94889	1032213			112	Location Site ID	Location	Sepilok Forest Reserve, Malaysian Borneo											Swaine, E. K. 2007. Ecological and evolutionary drivers of plant community assembly in a Bornean rain forest. PhD Thesis, University of Aberdeen, Aberdeen.		Sepilok Forest Reserve, Malaysian Borneo	
Swaine	Emily	51	Tropical Plant Traits From Borneo Database	Dacryodes laxa	16682	Dacryodes laxa	94889	1032214			59	Latitude	Lat	5.16	degree					5.16					Swaine, E. K. 2007. Ecological and evolutionary drivers of plant community assembly in a Bornean rain forest. PhD Thesis, University of Aberdeen, Aberdeen.			
Swaine	Emily	51	Tropical Plant Traits From Borneo Database	Dacryodes laxa	16682	Dacryodes laxa	94889	1032215			60	Longitude	Lon	117.9	degree					117.9					Swaine, E. K. 2007. Ecological and evolutionary drivers of plant community assembly in a Bornean rain forest. PhD Thesis, University of Aberdeen, Aberdeen.			
Swaine	Emily	51	Tropical Plant Traits From Borneo Database	Dacryodes laxa	16682	Dacryodes laxa	94889	1032216			61	Altitude	Alt	20	m					20	m				Swaine, E. K. 2007. Ecological and evolutionary drivers of plant community assembly in a Bornean rain forest. PhD Thesis, University of Aberdeen, Aberdeen.			
Swaine	Emily	51	Tropical Plant Traits From Borneo Database	Dacryodes laxa	16682	Dacryodes laxa	94889	1032217			394	Measurement time	Measurement time	Jan2005 to Aug2006											Swaine, E. K. 2007. Ecological and evolutionary drivers of plant community assembly in a Bornean rain forest. PhD Thesis, University of Aberdeen, Aberdeen.			
Swaine	Emily	51	Tropical Plant Traits From Borneo Database	Dacryodes laxa	16682	Dacryodes laxa	94889	1032218			358	Number of replicate plants	Plant replicates	7											Swaine, E. K. 2007. Ecological and evolutionary drivers of plant community assembly in a Bornean rain forest. PhD Thesis, University of Aberdeen, Aberdeen.			
Swaine	Emily	51	Tropical Plant Traits From Borneo Database	Dacryodes rostrata	16693	Dacryodes rostrata	94890	1032224	926	Leaf area index (LAI) of a single plant	384	LAI of respective plant	LAI	1.06129571544833	unitless										Swaine, E. K. 2007. Ecological and evolutionary drivers of plant community assembly in a Bornean rain forest. PhD Thesis, University of Aberdeen, Aberdeen.	Leaf area index:  leaf area/canopy area (m2 per m2)		
Swaine	Emily	51	Tropical Plant Traits From Borneo Database	Dacryodes rostrata	16693	Dacryodes rostrata	94890	1032226			386	Canopy openness (fraction of open sky)	C O	5.532	%										Swaine, E. K. 2007. Ecological and evolutionary drivers of plant community assembly in a Bornean rain forest. PhD Thesis, University of Aberdeen, Aberdeen.	Canopy openness measured using hemisphere photos		
Swaine	Emily	51	Tropical Plant Traits From Borneo Database	Dacryodes rostrata	16693	Dacryodes rostrata	94890	1032245			393	Herbivory damage	Herbivory	4.4	%										Swaine, E. K. 2007. Ecological and evolutionary drivers of plant community assembly in a Bornean rain forest. PhD Thesis, University of Aberdeen, Aberdeen.	Herbivory damage Proportion of leaf eaten		
Swaine	Emily	51	Tropical Plant Traits From Borneo Database	Dacryodes rostrata	16693	Dacryodes rostrata	94890	1032248			324	Treatment CO2	growth ambient CO2 concentration	400	ppm		50	Standard Deviation							Swaine, E. K. 2007. Ecological and evolutionary drivers of plant community assembly in a Bornean rain forest. PhD Thesis, University of Aberdeen, Aberdeen.			
Swaine	Emily	51	Tropical Plant Traits From Borneo Database	Dacryodes rostrata	16693	Dacryodes rostrata	94890	1032249			325	Treatment relative humidity (Relative humidity )	growth RH	75	%		5	Standard Deviation							Swaine, E. K. 2007. Ecological and evolutionary drivers of plant community assembly in a Bornean rain forest. PhD Thesis, University of Aberdeen, Aberdeen.			
Swaine	Emily	51	Tropical Plant Traits From Borneo Database	Dacryodes rostrata	16693	Dacryodes rostrata	94890	1032250			315	Treatment plant growth temperature during day	growth temperature	31	C		3	Standard Deviation							Swaine, E. K. 2007. Ecological and evolutionary drivers of plant community assembly in a Bornean rain forest. PhD Thesis, University of Aberdeen, Aberdeen.			
Swaine	Emily	51	Tropical Plant Traits From Borneo Database	Dacryodes rostrata	16693	Dacryodes rostrata	94890	1032251			340	Photosynthetically Active Radiation during measurement (PAR)	measurement light	1000	m,icromol/m2/s										Swaine, E. K. 2007. Ecological and evolutionary drivers of plant community assembly in a Bornean rain forest. PhD Thesis, University of Aberdeen, Aberdeen.			
Swaine	Emily	51	Tropical Plant Traits From Borneo Database	Dacryodes rostrata	16693	Dacryodes rostrata	94890	1032252			323	Atmospheric CO2 concentration during measurement (Ca)	measurement CO2 conentration	400	ppm		50	Standard Deviation							Swaine, E. K. 2007. Ecological and evolutionary drivers of plant community assembly in a Bornean rain forest. PhD Thesis, University of Aberdeen, Aberdeen.			
Swaine	Emily	51	Tropical Plant Traits From Borneo Database	Dacryodes rostrata	16693	Dacryodes rostrata	94890	1032253			326	Relative air humidity during measurement (Relative humidity, RH )	measurement RH	75	%		5	Standard Deviation							Swaine, E. K. 2007. Ecological and evolutionary drivers of plant community assembly in a Bornean rain forest. PhD Thesis, University of Aberdeen, Aberdeen.			
